order_purchase_timestamp,customer_unique_id
2018-01-10 14:18:40,82ab8d779ce526b08d6b92769be44c49
2018-05-11 16:35:19,831a032a3327e2b8325faf9d37953870
2018-05-25 08:54:21,65ee274b862c5c053367be8a70dbc029
2018-07-23 18:27:07,02c639f8dd288caf7cc6dc66513c23b3
2018-02-14 13:05:17,b577af9a54b023b4bcc51f69bb937f1c
2018-01-10 11:33:07,528b011eb7fab3d59c336cc7248eed3a
2018-06-24 19:01:52,50f99f56ab935ac45c6f1cd4c0bfbe2a
2018-07-02 12:54:20,9e0c06f4607e8d1c8b1bb5419446c5b9
2017-12-21 17:43:41,d0db8f74fe8af2b92d1e7159472874f0
2018-02-02 16:15:41,f1e0cfbcfd9aebd6d003f6667551a9ae
2018-06-01 11:26:06,ab93bfed86e2417198d66cf58945442e
2018-08-09 16:23:03,0319cd43072df023584a1fa0a94d45ce
2018-04-26 11:59:05,9ed19e34d278749a58db6f4659f679b1
2018-07-15 12:37:12,fe22f09401a6af700ab66fac2edbea15
2018-05-30 22:33:08,e1858db871ca0cea6d07b5413f450048
2017-12-02 14:08:33,52a7fb2dfa60628b04619fa279d3e27c
2018-03-29 14:27:41,c3fcf3b664801fe10c4d9f62ac72b21a
2018-06-25 15:36:18,87d406e4698a66118241f1f4a407ee03
2018-04-15 19:42:06,d01cf8c6c7c836c5dd9320585928f42b
2018-01-13 08:19:23,41a1e8124bbc0d73734103301fdd4115
2018-04-04 08:39:50,94819c1119bcbb29d414ac33b904e82d
2018-02-28 17:00:28,5e965d35ef2083367ff713df75fa6f16
2018-01-18 09:30:54,213ce7ea2a0345a65b4045cf55be42d8
2017-12-20 12:30:40,6f19cd82c9d4d5b80bd8fbd24e600576
2017-12-04 17:24:57,8689753ac05594f16b97e8bd556b50b0
2018-08-03 22:23:06,cf50302e77f7141c5923c3bc84ceffaf
2018-03-29 14:29:44,995fe9426f030109b1614044edaf46d9
2018-07-27 12:45:51,71570c9b76f11df814726260cf634fb8
2018-03-15 16:59:11,1006daf2f4f3b40848bdb64d356b4b39
2018-02-28 21:27:43,04e1ad29192c7d23646272968393bf36
2018-04-16 21:07:16,51cbfa44126505de7a55fb99ba49648b
2018-05-15 19:55:51,d7b472813b9255677466c5cd3cbc7b31
2018-07-13 15:45:51,ac307db9d15fc5bb19b61298bd6bd1ed
2018-07-21 12:49:32,a5314ac290a8b141491e987ae37aa7cc
2017-12-09 17:27:58,b33ab8755cd35552942225232a9a8849
2018-08-01 10:48:19,ff10e644ac8984d7e9fcafd5adf1b8cd
2018-04-09 13:56:45,8b4e378f85633a53f78340e5692b8ba7
2018-02-10 19:27:28,dbc0a39ff0c850cd0358a1fe289095b9
2017-12-06 15:26:09,a54ff9cb5691f3de0ad67974bbb905fd
2018-07-22 22:30:05,95aec963a6193f24401417870b648031
2018-06-03 18:24:33,76c9a12722537319e44c31e70b7815c3
2018-05-23 16:37:35,23daf66dd86071f57d332fa5562afbe9
2018-02-03 10:51:17,344fecfc1b158f40bd95550e62547fda
2018-05-17 08:33:19,b0608ebf65dbde33b45973a50e9f8965
2018-08-10 13:42:06,677e8fb8d35d03be1fd8fd461c60a1cf
2018-04-18 20:13:31,2db7f214cad74f77bf16ddd07ec20b35
2018-02-05 17:27:54,48625b68a29dcfc3aba4b5147e0625aa
2018-01-31 13:21:44,fb20bf5c01fbc8bb8ab3ec1e4104c9d5
2018-01-11 16:51:17,c8d183727fc9b4dcac256fbe246d6270
2018-03-29 16:17:53,6517822823bf509a5dd294d5cd69a829
2018-05-09 14:32:09,d903cb2df3fc0df3e432bc359d8a6bf2
2018-08-08 21:11:25,d76441ab4a22e389561144ffafdaa19c
2018-04-17 11:25:39,afee8d312f30964ff72528a719219034
2017-12-11 21:43:24,a55964e9744ba2f8e5911ff221b5de47
2018-05-04 10:29:14,5824772f55a94d6c06cbd5df136f5ba4
2017-12-17 19:40:26,a97d43b24d76819903192611aca17914
2017-12-21 04:59:55,65daa8af71675f5b6e90b235f029438c
2018-02-27 10:05:56,c6ff1299ecfd927f41df559f9b61e94a
2018-03-18 20:59:28,b329ed361b94aa14781944b23063b5b0
2017-12-24 17:34:12,29fbb2801362f8857a80e4c1a0c74aa5
2018-03-29 15:08:14,db3e4742e06a8a95bb1ff58ba972f8b5
2018-04-03 13:47:14,07d04d1635ec5d81de0045c612783e01
2018-01-25 23:13:41,25799bf6b79e82c19bd6d590c02cf821
2018-05-08 14:38:14,a9a7ad094e7f664ee17a02d45257ddfd
2018-06-16 19:05:54,490aaedd703d157551ba484dbf0ec17c
2018-01-23 23:59:03,5fd0cae43a6002e194fe471367ee22d2
2018-01-16 22:34:16,56509f7bc43892a0da09ee14f50a6f84
2018-02-22 15:04:08,6f6700b18880238014937d470e8f5f6f
2018-03-30 23:11:40,b8c64934a84e5ac575aaf1c5d50f340e
2018-02-01 07:47:34,51ac8560948d44d4ffa33f2680569a20
2018-06-06 14:21:47,191525912e1a31a97bf8b481ce852f75
2018-01-30 17:36:43,ecc6d0f3eb9435df737e1f0d9a1c6d3f
2018-03-07 12:08:37,fc99cf02242e9883997db66f863ab742
2018-01-10 09:04:09,99d697dd68fad729283560abe0adae43
2018-06-30 21:57:55,b36e3758a257a9e554bfae4d648b2950
2018-08-08 10:49:59,6985e81d9007fa0eac3c04a9752efd6c
2018-04-10 14:58:16,4e1e21d422058c75922a29548f43479d
2018-02-08 18:56:45,f5cb81f98962f7504bef1e75579b6dff
2018-07-12 20:24:07,0d75e26f60500a90bbf13fa2b9af61cb
2018-05-15 09:10:20,ad28944afc91824e30366a595654aaa4
2018-01-22 19:22:26,26519785c800da52d3796667a222ecb0
2018-06-16 00:01:56,1fd4f857b3f68f5622ebde22e2b328a6
2018-07-28 18:21:00,c05813a7cd3de5d467c50fb22e52eb2c
2018-02-11 14:13:54,b931fdce2c9ab0c8475ac1bc83af0f04
2018-03-17 15:21:11,28a9545ffe21521e8fa3870135873d50
2018-06-03 11:52:11,0be176523405976a37488ad6a2b81031
2018-05-07 21:49:08,6c5c77a50c55187a74295b4aee84b778
2018-03-09 14:58:05,e20247a9f1cdb71d4415f2a0903212f9
2018-02-27 15:53:44,f81bd58e79b9717dc8a5edb0c4f0b502
2018-01-24 11:40:28,682dff0e9050d37ddd64e2ffc53bcbbe
2018-06-09 11:02:51,86d665d743ac6fc7a69c5f97c1264ea9
2018-06-28 11:08:58,0e52335ca066271c324be8289cae3251
2018-08-01 14:58:41,33e608856217dd0b34bf69e313470406
2018-02-03 14:56:55,ae3759d2ee307574752179acccd595b6
2018-04-10 16:22:27,1a2d84203a039be469e1e754f4b8b0b2
2018-07-23 10:21:28,3353f4c5877c92dabf4068661b4564fd
2018-04-03 20:44:15,0a289ff546b41e561b900c97b7bf6c78
2018-01-12 19:27:08,900cd19b12a13a27ae64bf2d4f1271ec
2018-03-07 23:46:19,cbc1758cf3d80ee00814749bdb650bd3
2018-06-05 11:36:11,e88522b2099d00ffd478720abcaeba48
2018-02-15 23:27:21,30e4588900a8ceade11dbe60525d107e
2018-01-19 21:07:32,701a19d561fa7884b12c229759819698
2018-03-29 12:00:11,5925dfa8cd87ab4d852383f7039c8bc2
2018-06-28 12:52:15,1c13e7a690e418f5a133c8a219b5a124
2018-03-15 20:23:45,396e89f9a8b20de569b4f649539028db
2018-03-27 22:14:59,50bcf3c27a375da1f5d33ab1798b38a4
2018-08-03 13:32:54,279bd194cc9790cf88fbd6442e3cf716
2018-02-28 08:57:03,2c87620a0cba3dc7cdaf2617928d15d7
2018-08-09 20:36:13,cdd4e05e1a4f6713e1ae3805b30d7df2
2017-12-07 09:40:04,875a8799fbbac7a0f209714bebde4f1e
2018-05-30 02:41:28,cd10a74ff01ce316302e0db00e90ccb4
2017-12-08 04:45:26,ea870f4fdfd85ac98ab775b76efe3143
2018-03-09 15:09:28,c672c78ba400adf4deb64f3aedf65cb0
2018-06-12 09:52:46,cdf80822e68184b438a469f3dc2121a4
2018-07-03 01:17:32,a4031c5f35399c228a1cd7ed7431fd02
2018-01-14 18:49:14,d02cbb85434c84acabb8e81bbf064d3e
2018-08-21 16:45:44,a8f2d0c982dc7985992fa2b93fdb7863
2018-05-27 17:59:00,b4f36e3de7babd2a14f4a8d4a21d1eb7
2017-12-05 10:34:52,e8dffc994f5e11c852b8706c0470ce53
2018-03-07 15:37:22,2d3c25ea3f9a4d5136a7ff272b1b0ab1
2018-08-20 17:38:55,26ad164ad913649d86d05c20c3eaad57
2018-02-09 13:48:17,cef44ce121b124fdc3438472b1ac4e9a
2018-08-02 14:41:02,bef61c4e2f6c5afdc112a9dc3a55cdc0
2018-01-02 19:20:35,5f38cc36e507c4d880489be38964af19
2018-04-18 15:40:36,6940ba069c2c25350ea9e059b35d7d23
2018-03-17 15:32:31,d4b1297d645ec19df4cd0af8cd6fe14a
2018-01-05 11:04:11,773d6a126278eaa169f2daeb9cc23ef9
2018-05-14 11:04:55,02e9109b7e0a985108b43e573b6afb23
2018-06-26 10:58:48,d11a194f143fd919974b08483bc2dd84
2017-12-01 20:39:26,edf0cf9568d3eb609706a98548c06e83
2018-08-09 22:52:27,ff5f63dc004a0f064fc459dc73e45bd1
2018-04-01 18:27:01,5a6d092525ea183026c9b405b903fe0c
2018-08-16 10:39:48,ad8afaa36c68da1bb75598c756c1148e
2018-07-01 20:54:21,a813e96ecd044395587037a8314a4151
2018-02-22 20:53:14,dc184f142552a38189d5d5428d1984a6
2018-08-24 19:01:02,a1fdca07add1ff66dda1ccc4de576050
2018-08-11 20:58:44,1acfddcc366d45e07b84eedc46282cdc
2018-02-25 14:13:44,903da68ad12a13ea58f14a292c0c50c6
2018-07-11 17:22:56,286cb34c005540e593bea6045b73bc5a
2018-07-31 16:16:19,0bc50d5cbce10d91edc3e935d068ef0b
2018-05-09 17:11:41,ee3575d8ee7cd3251e3efd6f9cf23fea
2018-07-24 12:45:26,4b154e0720d0923cee4489015af0f662
2018-03-29 22:46:19,ecf3b5c0c40d0fe49084ec3a467b952d
2018-04-22 14:26:17,98af3235f3dc55bc74cb8932c64b3523
2018-07-22 06:24:50,addbdb6a87401fca750e8aa543641232
2018-08-14 17:48:09,6f90f04011f53535e2ed7add0e6e9775
2017-12-19 13:02:13,c63f1bf0ff66dc26aa7e32552b3d42d1
2018-07-06 18:16:06,01593b828c6e7c516ed078a4820ab9b2
2018-06-12 20:54:25,963b5a699e9bba3b80c664365386e69d
2018-05-24 12:16:48,081e0e600cfd38bd7eabb583b2af18a3
2018-06-03 21:08:31,cc320e08bc9bc1b0a30e551d1de1e26d
2018-06-08 20:06:48,c59ba65efe3622bcfaf929ecd5fbfbf5
2018-05-14 17:56:57,bc7fad0e4189527e86792ba981941140
2018-01-29 13:38:02,61b262310a6e93c6b63efa804ce63a7a
2018-03-07 16:27:30,06b672c7ae6d7ef4cbe41318c397537a
2017-12-16 13:51:18,e3989ce8a4e6df11d6e653380b318640
2018-04-18 13:13:47,b1d54204de1d43a54e30c7274281504c
2018-03-29 20:53:48,9b390e923bbf7e3edc2bcb93d8707355
2018-06-23 19:24:21,0bd4d2600b49eb951489ebc82723a4e6
2018-08-06 09:12:33,8e189d068ef04b5a5100820fcf317000
2018-06-27 11:10:11,c56d066e503008b8d0bf4204857c588d
2018-03-26 11:02:31,059ba8400bf965adf606ecc7ef3396e9
2017-12-04 18:26:12,8941047a0d54f59366a66ba79806ae9b
2018-06-13 22:54:20,a65b62328b640dec0c6054199018fe2b
2018-02-02 15:26:38,9aa5b032a9157594cda43b16a832f738
2018-08-04 14:29:27,8ea097b1824dbd4d17af71b0afe04301
2017-12-07 20:38:37,720d85b7b02bc0505d82fcd0e6010490
2017-12-08 23:41:49,a39fd8580a18106b255d59465955e149
2018-03-19 21:50:14,a0f1a379d9aa6e79e14fc5ee5fcac940
2018-03-04 15:58:09,a176838867d89ed62981cdf02b7ca3e1
2018-07-02 13:58:59,0f524b9f56efaf32d066ef999d95840e
2018-08-12 12:04:03,5c00e849b56a56ea31560d5d66f933e9
2018-07-28 20:07:49,5936fabf5dfeaa6c31d9f649b5794e2c
2017-12-21 20:11:07,e58a978fc59d070baefbaea0292456eb
2018-07-22 13:04:47,d9e85480c2442fce7b1c6e09db3b0492
2018-05-08 19:48:01,1f7d9afd77ceacfa0b5b461a50818806
2017-12-27 19:19:44,e8e2449fa453dd320f605734798bb093
2018-01-09 11:19:49,cad2c7327ff2add52d6f2579e541ccc7
2018-06-23 18:07:30,bf087cbc0138d7066e1c41d1a97973dd
2018-07-03 19:34:23,40d306efe27702bd8ecabd6c35f32ddb
2018-05-07 20:57:42,969cdc8af5b07074766e79c1e6d76c24
2018-08-01 16:54:38,185dee501a0c28b9c799ff72a3e527c7
2018-08-21 10:19:27,178abcae329614ef88c84a4f2d01b536
2018-05-04 21:40:39,aa2511d870f9323a51307961b1030a5a
2018-03-08 15:59:11,b7691a211ab550e0b5f3bf33ade5f5be
2018-06-11 13:00:02,8232307186e5914a3bcf85d23e5f447a
2018-05-19 12:14:08,db9525f2339f6bb22c0ff48a64b5ac8f
2018-03-07 16:42:57,9fb86d78b0db13b64af3089329149fd5
2018-01-13 15:43:58,50343a5529a9ab46eacfd1fdc387cf0a
2018-06-19 00:26:23,6c5ce6b9d419df2b111d90a6e85a10d6
2018-03-16 11:31:18,c5f01991eadc43c924dfd891e9026217
2018-08-06 22:25:10,23c033f6c75a249727d9fdd366352b97
2018-06-16 18:31:23,f609af8564851374ca7b2b8a846864dd
2018-02-17 10:33:27,16b2beb51d51f455428a8865562fc89e
2018-08-01 17:57:54,1d94328e99e3a20baebf58fbdf717dea
2018-03-04 22:59:50,80c005e764b7eb039df094f0c3e22c70
2018-02-21 13:18:37,1b1819e5da72c7a8c26b2e46aeeac553
2018-01-26 13:32:22,9fc8316f4c0d0601664216e0a9327ed5
2018-06-04 08:33:09,c6bb2e116c8ccaf3738a685ba174b675
2018-02-05 17:40:34,61e65a8282833fe8aa8d7be296a1fabf
2018-06-15 21:45:12,18c75282901f7db1fe38e8c9a3ce4c12
2017-12-06 09:53:36,caab2adae070645d3e3fd3f43533d378
2018-08-01 16:37:54,34c13cd5451e9a2b8dcd0a2260ad631b
2018-05-20 10:33:47,3b81f91785d9ea36cf5177991962baba
2018-07-01 21:12:33,8cd6f80d3c3994e2060d46ec07ff0b0a
2018-03-14 11:22:37,0920c55955b78533a8319ad1d08baa2f
2018-01-17 09:55:37,7db1dd56aeb565eb3b144f4ade4d7e0e
2018-07-20 11:46:49,a7bebc53acf7b2c31550f06a58076d17
2017-12-14 09:06:34,6667649dc575c65058507349be078d4f
2018-06-19 13:22:15,6b4e8c5f7ca346e38498de7c1a96564e
2018-04-02 13:01:06,a79c62e50e66e1036ba2cb2e5e00aff3
2018-07-04 16:49:21,196fbfa6f817924c4e13687eef22fb30
2018-07-24 11:32:11,cd2624b9b75d83efb640f7204232511e
2018-04-30 20:24:33,d89190fac424f73403381fd7ab645e05
2018-05-25 22:10:13,f89f986f723349c377779c8197fa7ce5
2018-06-01 15:34:15,ee23e2b6350cac2c40e521f2253706b7
2017-12-23 15:50:03,f4a0b070b5295e861853a30bd868296d
2017-12-01 07:15:07,2fe074ea3cc24b8fd57d29effc995f8b
2017-12-03 20:22:53,441e8f48725c241d92e07ef7d7cabe68
2018-08-21 20:36:22,755751fa93cd2d53adcd3f55b2fcab3a
2018-05-10 16:04:42,a3715422134e4c66bae42366fba591e5
2018-04-11 14:59:05,7c74eafe37979f7cad43c4cae0769b74
2018-07-18 16:16:28,7141f12f335b30c6d8ca881d9f330c69
2018-05-06 10:27:56,c3d8a0b18ff1521752caf54292bdd5cf
2018-03-07 17:53:30,63ac99abec6ae9397c61293badd8a268
2018-06-24 08:21:25,1738c95dedba6054c89d4c3db87f6fd7
2018-08-06 18:45:01,79e12483f9b14c3254db94bd137a4b70
2018-05-03 14:31:13,8c1a9f0c17eb22e956dcb66dde60f9d3
2017-12-02 07:55:59,7aa123fb08cb845c66e2d2bb3dee879c
2018-01-01 23:15:14,c48f157c4de3d58b5087490cd61d97a8
2018-02-03 00:18:09,57fa50f976b8be14eddbbbe51dcc5cef
2018-07-11 19:25:07,990302c82284e848fd5985e4f0c917ad
2018-07-30 18:25:18,0255fc149c1f191319c8c431479e5d8c
2018-02-09 15:26:21,6b9afcb17cc0d97ebb20f7fc4e3a25c7
2018-05-04 20:19:38,fe2222908d7d7dc8e03d0efea168a474
2018-02-15 15:07:11,2948be030b49909f3eccb592b8315f89
2018-08-27 13:57:36,f80125969d737b5ac29b614db66034b8
2018-01-16 10:02:20,83588092e958b8f322c1bb40c20a8428
2018-05-18 11:26:45,0b5ad91465a83091bf1895d85a4267f9
2018-01-22 19:19:21,9ba98a3b2aa42ee6dcb06da4ef7733c5
2017-12-26 02:35:27,b08428dc70f6011f89da661fbbf1e654
2017-12-12 20:54:42,147324a07e96b3cfb515d94137b4a327
2018-08-04 09:09:37,b224df8756a4e80f5598fff21316b833
2018-02-24 08:45:01,c666e59a2d3ced923880461526113d38
2018-08-05 11:05:53,66b1d7f471c8c9e8d9f9f624d6962aff
2018-03-23 11:43:13,46a5335f5fe2f04744ec3535fc6e36f7
2018-05-17 07:17:54,82d3e8adcc5eaecb0594f0b20a105d93
2017-12-09 17:13:50,5533b6863859076febafeed9a35bb6c2
2018-05-02 13:17:54,cc77e2bf7a54937f23c5534a4b4742d7
2018-01-25 19:46:47,16ecae01d286ede5c22b963dc96f08ec
2018-03-01 12:43:37,30cf132fa42d1d4434e6b51827b81491
2018-01-04 13:14:34,567cce4e47a422c4e6e2021a46c979e7
2018-08-01 13:30:12,9107708e80782c0f6ccc2b607f5f2a6c
2018-01-18 12:35:45,1175e95fb47ddff9de6b2b06188f7e0d
2018-07-29 00:48:48,9565b6eb599caea334238cf517c2408b
2018-04-26 09:49:09,76cf4cc60c7b6d6469c49e11e9b714dc
2018-03-01 20:30:22,bb477df0c32c10ffaf2b2c5e81169f20
2018-08-16 09:44:23,cadb385cc1299451df18febff40aabc9
2018-01-25 08:43:46,62234bde75e95fb025e2499a0a3bbc2d
2018-05-21 13:16:36,9160831db912b9fb5f89d075588d68a7
2018-05-12 00:18:28,c9f6a5d979d6abcd5e03dde326586a35
2018-01-03 16:29:52,c9a91ce6fdb1137f469e8771b60a86ec
2018-06-14 18:37:58,633bd93d8ea8d1b21a3c03a466862f35
2018-03-08 19:06:05,5a494c648fde2d1ec4eb614274ea7159
2018-01-15 00:14:21,f1222bacdff89a25eb29e54eeaabbe6b
2018-06-05 19:53:27,4268ba27ab73c81466d3068e501223a3
2018-04-24 22:18:53,3b9de7fdd14fc3a254f14c1e28f236e4
2018-04-04 00:33:47,4919652599408c4cdb93218f74137435
2018-01-19 18:07:37,323b82df3d9616926c9eb5a0924abfbe
2018-05-07 01:09:09,c3818f2a1aa9b856afa2cc5adf8e97b7
2018-01-31 11:31:37,0e634b16e4c585acbd7b2e8276ce6677
2018-05-31 10:16:12,ffd402998b20b0b8325f54e770264733
2018-05-31 17:47:23,9202421110f6a19ddcf0b9b93602a0a1
2018-07-12 22:14:06,b47838e44cc3e864f6cc78ba3a4e740c
2017-12-07 15:40:14,620123772a3dcba2bd22515fb40e1fb3
2017-12-10 23:35:48,fc8082a08a30524173a53dfdbb800e0b
2018-04-19 19:34:08,2f293b442348c20d12aa4537bd3d7234
2018-06-28 10:28:34,0482f8eb57c7df640fa8a9a6a883c488
2018-01-23 10:15:38,9b953c95d48d666d4a7da3aec936f1ab
2018-08-19 11:28:11,3fbdb765b8e1d5608f2621ef4b8ab863
2018-05-26 23:52:17,6ea03cf508c8426284b647626ae5dafd
2018-05-04 00:12:31,479d6a0c8b13debeddbe4129756c6c68
2017-12-20 14:00:18,2663a303bd9e9b360ebaa9e12aee0b98
2018-05-13 22:50:32,43da534e5e6c052df9993df486f342b6
2018-02-16 09:17:44,482749eee2cc3b294f4000e3e839c247
2017-12-10 16:46:22,43103ed378c67d1df45d3028173f68f7
2017-12-11 23:18:07,31b9951a97199d0d5fa7b5f02453265f
2018-02-22 14:54:45,1ffa1c8081e0965ad547cec0656e6883
2018-01-26 21:34:08,c4ebedb09beb89cc0314c5c0c33f8053
2018-04-24 10:29:25,b523bbcb047483480ac0ac7ea454efb4
2018-08-16 13:50:48,17030da4cff1fc639556306a1b0ab0c5
2018-06-27 16:11:38,5143bcc6bc4a69be5dfd6db38f2c1bb3
2018-01-06 21:37:54,14aad6719aabc250f03de3beb57ad2f5
2018-02-15 11:58:49,29193837afc61c50550bc1139e1d822b
2018-03-03 17:11:33,5af9e3c7acac75b674e2a7510bf32f69
2018-06-23 19:29:12,ad85f34e57e670a213885286b6a6a93f
2018-07-31 20:47:41,f2a9bc9a1db05c873e1419654f747f9e
2018-03-10 23:24:50,5d81094365fbd7cb0e548f4508fa5e62
2018-07-20 12:25:03,449ba149df652b663c8a8605eacb146d
2018-01-21 16:46:04,b6b9bf08a9b9f5e258a9022f135e771d
2018-07-31 21:51:41,362f74c1d6e7015625b8464d05a8a149
2018-01-22 15:24:44,0b5fbc764612225ace7795b93b38aa35
2018-03-10 20:39:19,1df745bea08a8a107db186724c8cd2a8
2018-08-07 14:12:05,207ba0e71c642b6eda7d0f4d41673751
2017-12-27 20:24:42,d469ff90bd1e879cdfed08343ac1a77c
2018-04-15 22:11:11,8fbfbef81eb19dbfa1f6ba6bf5924e4b
2018-05-17 16:34:49,c1dc1162de49817a25314db3030276f5
2018-02-27 08:31:17,b3d23d61fb01dde311c5ddc5dfde8e47
2018-06-15 20:16:34,db29571fb751833b8e3d9733d8a93000
2018-07-13 19:38:58,331fd4bbcc3082979ac9595762358cba
